# [Parameters]
# Name = 'Halpha'
# ShotNo = 176727
# Date = '01/19/2022 16:50'
# 
# DimNo = 1
# DimName = 'Time'
# DimSize =   12001
# DimUnit = 's'
# 
# ValNo = 4
# ValName = 'Halph(3O)','HeI(3O)','Halph(ImpMon)','HeI(Impmon)'
# ValUnit = 'AU','AU','AU','AU'
# [Comments]
# summary_data
# [data]
      0.671000,  -0.000787497,      0.000000,  -0.000157510,   -0.00488281
      0.672000,    0.00409532,      0.000000,  -0.000157510,   -0.00488281
      0.673000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.674000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.675000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.676000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.677000,    0.00409532,      0.000000,  -0.000157510,   -0.00488281
      0.678000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.679000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.680000,  -0.000787497,      0.000000,    0.00472530,    0.00488281
      0.681000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.682000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.683000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.684000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.685000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.686000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.687000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.688000,  -0.000787497,      0.000000,  -0.000157510,   -0.00488281
      0.689000,    0.00409532,      0.000000,  -0.000157510,   -0.00488281
      0.690000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.691000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.692000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.693000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.694000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.695000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.696000,    0.00409532,      0.000000,    0.00472530,    0.00488281
      0.697000,    0.00409532,      0.000000,    0.00472530,      0.000000
      0.698000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.699000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.700000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.701000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.702000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.703000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.704000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.705000,    0.00409532,      0.000000,   -0.00504032,   -0.00488281
      0.706000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.707000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.708000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.709000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.710000,    0.00897813,      0.000000,  -0.000157510,      0.000000
      0.711000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.712000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.713000,    0.00409532,      0.000000,    0.00472530,    0.00488281
      0.714000,    0.00409532,      0.000000,    0.00472530,      0.000000
      0.715000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.716000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.717000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.718000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.719000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.720000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.721000,    0.00409532,      0.000000,   -0.00504032,   -0.00488281
      0.722000,  -0.000787497,      0.000000,  -0.000157510,   -0.00488281
      0.723000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.724000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.725000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.726000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.727000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.728000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.729000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.730000,    0.00897813,      0.000000,    0.00472530,    0.00488281
      0.731000,    0.00897813,      0.000000,  -0.000157510,      0.000000
      0.732000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.733000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.734000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.735000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.736000,    0.00409532,      0.000000,    0.00472530,      0.000000
      0.737000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.738000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.739000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.740000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.741000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.742000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.743000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.744000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.745000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.746000,  -0.000787497,      0.000000,    0.00472530,      0.000000
      0.747000,  -0.000787497,      0.000000,    0.00472530,    0.00488281
      0.748000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.749000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.750000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.751000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.752000,    0.00409532,      0.000000,    0.00472530,      0.000000
      0.753000,    0.00409532,      0.000000,    0.00472530,      0.000000
      0.754000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.755000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.756000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.757000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.758000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.759000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.760000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.761000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.762000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.763000,   -0.00567031,      0.000000,    0.00472530,    0.00488281
      0.764000,   -0.00567031,      0.000000,    0.00472530,      0.000000
      0.765000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.766000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.767000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.768000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.769000,  -0.000787497,      0.000000,    0.00472530,      0.000000
      0.770000,  -0.000787497,      0.000000,    0.00472530,      0.000000
      0.771000,  -0.000787497,      0.000000,  -0.000157510,   -0.00488281
      0.772000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.773000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.774000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.775000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.776000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.777000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.778000,    -0.0105531,      0.000000,  -0.000157510,      0.000000
      0.779000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.780000,    -0.0105531,      0.000000,    0.00472530,    0.00488281
      0.781000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.782000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.783000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.784000,   -0.00567031,      0.000000,    0.00472530,      0.000000
      0.785000,   -0.00567031,      0.000000,    0.00472530,      0.000000
      0.786000,   -0.00567031,      0.000000,    0.00472530,      0.000000
      0.787000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.788000,   -0.00567031,      0.000000,   -0.00504032,   -0.00488281
      0.789000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.790000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.791000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.792000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.793000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.794000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.795000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.796000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.797000,    0.00409532,      0.000000,    0.00472530,    0.00488281
      0.798000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.799000,    0.00409532,      0.000000,    0.00472530,      0.000000
      0.800000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.801000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.802000,  -0.000787497,      0.000000,    0.00472530,      0.000000
      0.803000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.804000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.805000,  -0.000787497,      0.000000,   -0.00504032,   -0.00488281
      0.806000,  -0.000787497,      0.000000,   -0.00504032,   -0.00488281
      0.807000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.808000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.809000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.810000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.811000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.812000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.813000,    0.00409532,      0.000000,    0.00472530,      0.000000
      0.814000,    0.00409532,      0.000000,    0.00472530,      0.000000
      0.815000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.816000,    0.00409532,      0.000000,    0.00472530,      0.000000
      0.817000,  -0.000787497,      0.000000,    0.00472530,      0.000000
      0.818000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.819000,  -0.000787497,      0.000000,    0.00472530,      0.000000
      0.820000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.821000,    0.00409532,      0.000000,   -0.00504032,      0.000000
      0.822000,   -0.00567031,      0.000000,  -0.000157510,   -0.00488281
      0.823000,    0.00409532,      0.000000,  -0.000157510,   -0.00488281
      0.824000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.825000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.826000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.827000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.828000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.829000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.830000,  -0.000787497,      0.000000,    0.00472530,    0.00488281
      0.831000,    0.00409532,      0.000000,    0.00472530,      0.000000
      0.832000,  -0.000787497,      0.000000,    0.00472530,      0.000000
      0.833000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.834000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.835000,  -0.000787497,      0.000000,    0.00472530,      0.000000
      0.836000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.837000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.838000,    0.00897813,      0.000000,   -0.00504032,      0.000000
      0.839000,    0.00409532,      0.000000,   -0.00504032,   -0.00488281
      0.840000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.841000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.842000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.843000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.844000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.845000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.846000,  -0.000787497,      0.000000,    0.00472530,    0.00488281
      0.847000,    0.00409532,      0.000000,    0.00472530,    0.00488281
      0.848000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.849000,  -0.000787497,      0.000000,    0.00472530,      0.000000
      0.850000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.851000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.852000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.853000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.854000,    0.00897813,      0.000000,  -0.000157510,      0.000000
      0.855000,  -0.000787497,      0.000000,  -0.000157510,   -0.00488281
      0.856000,  -0.000787497,      0.000000,  -0.000157510,   -0.00488281
      0.857000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.858000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.859000,     0.0138609,      0.000000,  -0.000157510,      0.000000
      0.860000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.861000,    0.00409532,      0.000000,  -0.000157510,   -0.00488281
      0.862000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.863000,    0.00409532,      0.000000,    0.00472530,    0.00488281
      0.864000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.865000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.866000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.867000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.868000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.869000,    0.00409532,      0.000000,    0.00472530,    0.00488281
      0.870000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.871000,    0.00409532,      0.000000,  -0.000157510,   -0.00488281
      0.872000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.873000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.874000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.875000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.876000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.877000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.878000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.879000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.880000,  -0.000787497,      0.000000,    0.00472530,    0.00488281
      0.881000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.882000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.883000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.884000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.885000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.886000,  -0.000787497,      0.000000,    0.00472530,      0.000000
      0.887000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.888000,  -0.000787497,      0.000000,  -0.000157510,   -0.00488281
      0.889000,    0.00409532,      0.000000,  -0.000157510,   -0.00488281
      0.890000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.891000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.892000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.893000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.894000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.895000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.896000,   -0.00567031,      0.000000,    0.00472530,    0.00488281
      0.897000,   -0.00567031,      0.000000,    0.00472530,    0.00488281
      0.898000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.899000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.900000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.901000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.902000,  -0.000787497,      0.000000,    0.00472530,      0.000000
      0.903000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.904000,  -0.000787497,      0.000000,  -0.000157510,   -0.00488281
      0.905000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.906000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.907000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.908000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.909000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.910000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.911000,   -0.00567031,      0.000000,   -0.00504032,      0.000000
      0.912000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.913000,  -0.000787497,      0.000000,    0.00472530,    0.00488281
      0.914000,  -0.000787497,      0.000000,    0.00472530,      0.000000
      0.915000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.916000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.917000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.918000,  -0.000787497,      0.000000,    0.00472530,      0.000000
      0.919000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.920000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.921000,   -0.00567031,      0.000000,  -0.000157510,   -0.00488281
      0.922000,  -0.000787497,      0.000000,  -0.000157510,   -0.00488281
      0.923000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.924000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.925000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.926000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.927000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.928000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.929000,    0.00409532,      0.000000,    0.00472530,      0.000000
      0.930000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.931000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.932000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.933000,  -0.000787497,      0.000000,    0.00472530,      0.000000
      0.934000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.935000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.936000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.937000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.938000,  -0.000787497,      0.000000,  -0.000157510,   -0.00488281
      0.939000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.940000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.941000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.942000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.943000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.944000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.945000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.946000,    0.00409532,      0.000000,    0.00472530,      0.000000
      0.947000,  -0.000787497,      0.000000,    0.00472530,    0.00488281
      0.948000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
      0.949000,    0.00409532,      0.000000,    0.00472530,      0.000000
      0.950000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.951000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.952000,  -0.000787497,      0.000000,    0.00472530,      0.000000
      0.953000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.954000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.955000,    0.00897813,      0.000000,   -0.00504032,   -0.00488281
      0.956000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.957000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.958000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.959000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.960000,    0.00897813,      0.000000,  -0.000157510,      0.000000
      0.961000,   -0.00567031,      0.000000,  -0.000157510,   -0.00488281
      0.962000,  -0.000787497,      0.000000,    0.00472530,      0.000000
      0.963000,    0.00409532,      0.000000,    0.00472530,    0.00488281
      0.964000,  -0.000787497,      0.000000,    0.00472530,      0.000000
      0.965000,    0.00409532,      0.000000,    0.00472530,      0.000000
      0.966000,    0.00409532,      0.000000,    0.00472530,      0.000000
      0.967000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.968000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.969000,  -0.000787497,      0.000000,    0.00472530,      0.000000
      0.970000,    0.00897813,      0.000000,  -0.000157510,      0.000000
      0.971000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.972000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.973000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.974000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.975000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.976000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.977000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.978000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.979000,  -0.000787497,      0.000000,    0.00472530,      0.000000
      0.980000,    0.00409532,      0.000000,    0.00472530,      0.000000
      0.981000,  -0.000787497,      0.000000,  -0.000157510,    0.00488281
      0.982000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.983000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.984000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.985000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.986000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.987000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.988000,    0.00409532,      0.000000,  -0.000157510,   -0.00488281
      0.989000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.990000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.991000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.992000,    0.00897813,      0.000000,  -0.000157510,      0.000000
      0.993000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.994000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.995000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.996000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
      0.997000,  -0.000787497,      0.000000,    0.00472530,      0.000000
      0.998000,    0.00409532,      0.000000,  -0.000157510,      0.000000
      0.999000,    0.00409532,      0.000000,  -0.000157510,      0.000000
       1.00000,    0.00409532,      0.000000,  -0.000157510,      0.000000
       1.00100,    0.00897813,      0.000000,  -0.000157510,      0.000000
       1.00200,    0.00409532,      0.000000,  -0.000157510,      0.000000
       1.00300,    0.00409532,      0.000000,  -0.000157510,      0.000000
       1.00400,    0.00409532,      0.000000,  -0.000157510,      0.000000
       1.00500,    0.00897813,      0.000000,   -0.00504032,   -0.00488281
       1.00600,     0.0138609,      0.000000,  -0.000157510,      0.000000
       1.00700,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.00800,    0.00409532,      0.000000,  -0.000157510,      0.000000
       1.00900,    0.00409532,      0.000000,  -0.000157510,      0.000000
       1.01000,   -0.00567031,      0.000000,  -0.000157510,      0.000000
       1.01100,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.01200,  -0.000787497,      0.000000,    0.00472530,      0.000000
       1.01300,   -0.00567031,      0.000000,    0.00472530,      0.000000
       1.01400,    0.00409532,      0.000000,  -0.000157510,    0.00488281
       1.01500,    0.00409532,      0.000000,  -0.000157510,      0.000000
       1.01600,    0.00409532,      0.000000,  -0.000157510,      0.000000
       1.01700,    0.00409532,      0.000000,  -0.000157510,      0.000000
       1.01800,  -0.000787497,      0.000000,    0.00472530,      0.000000
       1.01900,    0.00409532,      0.000000,  -0.000157510,      0.000000
       1.02000,    0.00409532,      0.000000,  -0.000157510,      0.000000
       1.02100,    0.00897813,      0.000000,  -0.000157510,   -0.00488281
       1.02200,    0.00897813,      0.000000,  -0.000157510,      0.000000
       1.02300,    0.00409532,      0.000000,  -0.000157510,      0.000000
       1.02400,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.02500,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.02600,   -0.00567031,      0.000000,  -0.000157510,      0.000000
       1.02700,    0.00409532,      0.000000,  -0.000157510,      0.000000
       1.02800,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.02900,  -0.000787497,      0.000000,  -0.000157510,    0.00488281
       1.03000,  -0.000787497,      0.000000,    0.00472530,      0.000000
       1.03100,    0.00897813,      0.000000,  -0.000157510,      0.000000
       1.03200,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.03300,   -0.00567031,      0.000000,    0.00472530,      0.000000
       1.03400,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.03500,   -0.00567031,      0.000000,  -0.000157510,      0.000000
       1.03600,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.03700,    0.00409532,      0.000000,  -0.000157510,      0.000000
       1.03800,    0.00409532,      0.000000,  -0.000157510,      0.000000
       1.03900,    0.00409532,      0.000000,  -0.000157510,      0.000000
       1.04000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.04100,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.04200,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.04300,    0.00409532,      0.000000,  -0.000157510,      0.000000
       1.04400,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.04500,    0.00409532,      0.000000,  -0.000157510,      0.000000
       1.04600,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.04700,  -0.000787497,      0.000000,    0.00472530,    0.00488281
       1.04800,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.04900,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.05000,  -0.000787497,      0.000000,    0.00472530,      0.000000
       1.05100,  -0.000787497,      0.000000,    0.00472530,      0.000000
       1.05200,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.05300,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.05400,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.05500,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.05600,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.05700,   -0.00567031,      0.000000,  -0.000157510,      0.000000
       1.05800,   -0.00567031,      0.000000,  -0.000157510,      0.000000
       1.05900,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.06000,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.06100,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.06200,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.06300,    0.00409532,      0.000000,    0.00472530,    0.00488281
       1.06400,   -0.00567031,      0.000000,  -0.000157510,    0.00488281
       1.06500,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.06600,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.06700,    0.00409532,      0.000000,  -0.000157510,      0.000000
       1.06800,   -0.00567031,      0.000000,    0.00472530,      0.000000
       1.06900,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.07000,    0.00409532,      0.000000,  -0.000157510,      0.000000
       1.07100,  -0.000787497,      0.000000,  -0.000157510,   -0.00488281
       1.07200,   -0.00567031,      0.000000,  -0.000157510,   -0.00488281
       1.07300,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.07400,   -0.00567031,      0.000000,  -0.000157510,      0.000000
       1.07500,   -0.00567031,      0.000000,  -0.000157510,      0.000000
       1.07600,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.07700,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.07800,  -0.000787497,      0.000000,  -0.000157510,      0.000000
       1.07900,  -0.000787497,      0.000000,    0.00472530,      0.000000
       1.08000,    0.00409532,      0.000000,    0.00472530,      0.000000
